	ACK-F1	ACK-F2	ACK-F3	ACK-M1	ACK-M2	ACK-M3	Cig-F1-L	Cig-F13-H	Cig-F14-H	Cig-F15-H	Cig-F2-L	Cig-F3-L	Cig-F7-M	Cig-F8-M	Cig-M1-L	Cig-M13-H	Cig-M14-H	Cig-M15-H	Cig-M2-L	Cig-M3-L	Cig-M7-M	Cig-M8-M	Cig-M9-M	EL-F1-L	EL-F13-H	EL-F14-H	EL-F15-H	EL-F3-L	EL-F6-L	EL-F7-M	EL-F8-M	EL-F9-M	EL-M1-L	EL-M13-H	EL-M14-H	EL-M15-H	EL-M2-L	EL-M3-L	EL-M7-M	EL-M8-M	EL-M9-M
Lachnobacterium	4.13084109146764e-06	2.32072803325152e-06	1.82934213903941e-06	7.87980756094791e-06	4.42953975205731e-06	3.69713453240134e-06	2.64257244383031e-05	1.14849028221339e-05	3.48284323408744e-06	1.14542245162399e-05	3.67850673799511e-05	8.51932093191897e-06	1.48770538830975e-06	2.59683309486832e-05	2.15732429992065e-06	5.715994821896599e-06	4.06483198782081e-06	4.96073821238698e-06	2.68607878765921e-06	3.14861237146521e-06	1.75023428756659e-06	1.2981168440458301e-05	8.00165228952651e-06	1.82130371270401e-05	7.084825553765e-06	3.32244364513751e-05	5.95383395246373e-06	7.7326032662149e-06	3.35605063022729e-06	7.64851984246877e-06	3.85548913802556e-06	1.1270867870314e-06	1.03134714411114e-05	5.54669034937187e-06	1.6744524762776098e-05	1.4409233277204001e-05	1.41100795906606e-06	2.48540533212907e-06	4.60578905651968e-06	2.9866283996541302e-06	9.67582277577741e-06
Lachnoclostridium	0.00179387128866027	0.00205021033638042	0.00155944404848634	0.00459826097572128	0.0019084647739558602	0.00231152927939388	0.00295868205539376	0.00294492009243622	0.00151083828110675	0.00267999371787427	0.00124217393125928	0.00164466373498354	0.00142979988501964	0.00166178044501126	0.00142672434637761	0.00117440235987262	0.00157384460134778	0.00166725234719469	0.00213118390947342	0.0017436014434417599	0.00174172634411965	0.0022159263587166	0.00180642402764	0.00233539173434335	0.00200486043946933	0.0040732473236875	0.00188242135081783	0.00169320733687067	0.00131384557342673	0.0037358327691830204	0.00207434220636738	0.0026304895727577602	0.00301725637156944	0.00365939371952511	0.00339863529927855	0.00281553339872253	0.00114061659803175	0.00247286295419445	0.0034133492351800603	0.0024790772656201397	0.00305428929803185
Lachnospira	5.19250057414654e-05	2.27972901388757e-05	3.97210292913323e-05	7.25797313309143e-05	4.76352187223555e-05	5.33322620906271e-05	5.6218785778416004e-05	0.00014078851579734899	3.9666661510465996e-05	3.8828190556606296e-05	3.25138667118207e-05	4.5114119337048295e-05	4.4714320757312894e-05	0.00011150114283028501	4.3759246097972295e-05	5.13268876273738e-05	3.31615800306782e-05	5.27360958032212e-05	5.06752767336359e-05	3.34211222455736e-05	3.57725996150585e-05	4.30217480755718e-05	4.7740125047428006e-05	0.000150314799722029	3.6559741293798704e-05	0.0002562862950115	4.52921938464598e-05	5.12383309728386e-05	2.24558991507354e-05	7.60199144378942e-05	4.8630094251136206e-05	3.82453534750087e-05	5.66481419881417e-05	8.76564057125025e-05	0.000159395603150589	6.76308183987599e-05	2.1134871382349697e-05	5.4713635448481895e-05	6.08084910170421e-05	4.44410954371442e-05	7.16999018070396e-05
Lachnotalea	5.7411744363953105e-06	2.78497066152458e-05	2.9477622899757704e-06	7.60974879009656e-06	7.842588699055589e-06	1.05557348953695e-05	8.21455589531622e-06	6.49051659639925e-06	3.5559956722796e-06	6.52120020336604e-06	6.33537044625029e-06	4.75239938528005e-06	2.0199431076378003e-06	4.29942781685736e-06	4.9755258953997e-06	2.22193088047057e-06	4.161413465148651e-06	2.73835338517486e-06	4.12911653527717e-06	4.3046874089492306e-06	4.84172476093663e-06	9.50580935458936e-06	3.85160865788415e-06	8.08928865784553e-06	5.8065647354191705e-06	1.97299447941209e-05	4.1537618047021106e-06	4.38614704267965e-06	2.25011109777045e-06	1.4466110714586301e-05	4.40502762254029e-06	5.61192339095995e-06	8.781521245084641e-06	1.09826865660099e-05	1.36571128015658e-05	9.029384075977802e-06	2.28912562359419e-06	6.82360510271859e-06	8.29973383047739e-06	5.869779743055249e-06	7.828213102481669e-06
Lactobacillus	0.0036301512317840103	0.0022532122766080603	0.00243715347806207	0.00917056933075565	0.032101792534999	0.0252260135170469	0.00167503418955642	0.00148781404815049	0.00079688385587125	0.0021438024086447103	0.00023090238516962003	0.000504013963188304	0.0317002997036635	0.000644910782564757	0.00224125952304262	0.006358224653535771	0.000269481494319433	0.00156597178443628	0.0101083521217533	0.00381966289409512	0.000422823919258691	0.00572994841005003	0.0008884117241823551	0.0011041151204765	0.0009220197562113381	0.0408127684685813	0.0127953642011072	0.0105361055662445	0.00160514316012625	0.00660071716561097	0.0285425268633449	0.0220310901385886	0.00863518429753703	0.0256035547180339	0.0082539365111799	0.0143217685248111	0.0018395667409537302	0.000610132703484646	0.0083087485916732	0.00070424882348458	0.0107965037334181
Lactococcus	2.4210858477657e-06	1.30158321588129e-06	1.1415666798215901e-06	8.73741243053724e-06	4.18891936415179e-06	6.33798951170532e-06	1.04540721437171e-06	1.90548346551738e-06	5.32019676465037e-06	1.73456702035783e-06	2.30552057143804e-06	8.3789084797177e-07	6.25758241223777e-06	1.49261794193657e-06	1.73613165110248e-06	3.49370513766865e-06	2.26137466736934e-06	2.6576711131734797e-06	8.15971457113309e-06	5.40769673438592e-06	6.53816678048665e-07	1.58558772353355e-06	6.8658542994958295e-06	7.86547698750586e-07	1.75028498087734e-06	3.6645661971308998e-06	5.0467713085072e-06	1.5225851597831998e-06	2.41998605722835e-06	4.78201304207868e-06	7.17439694938599e-06	3.29992476031992e-06	3.57487656113366e-06	2.62447043293203e-06	1.6954734441782199e-06	8.03936888290836e-06	3.22931865393257e-06	1.71450709111049e-06	3.596694090603e-06	3.25014175330373e-06	3.36465691922772e-06
Lactonifactor	3.29551877464223e-05	2.0677800172147602e-05	3.7706064436972205e-05	8.185382700164459e-05	3.4519636603959e-05	4.1271053006276294e-05	4.65740287651127e-05	5.5087847713562096e-05	2.22962195245666e-05	4.2170649706259005e-05	1.8890076373076998e-05	3.37517798226199e-05	2.18265941695026e-05	2.7283059945777e-05	1.6949749911112303e-05	1.4437578907774698e-05	1.40817669626255e-05	3.05880179866803e-05	2.12283236003693e-05	2.80251167704141e-05	1.7668223019514898e-05	5.76272742775427e-05	2.1002661411578698e-05	3.79436602430048e-05	4.07687775974735e-05	0.00011152873877948601	5.87145918695116e-05	1.36621171412142e-05	1.9137674970769398e-05	5.50256218951427e-05	2.31244313609318e-05	3.45810752163125e-05	4.49063035405727e-05	0.000126173392844567	5.962970939343989e-05	3.9232846755097605e-05	9.45767772161586e-06	2.48950742274064e-05	4.1730185890336295e-05	2.59581760512142e-05	3.47710655278995e-05
Lawsonia	7.663075990835771e-07	6.379945072169189e-07	6.35308026950127e-07	5.982859154986429e-07	1.03059451399795e-06	7.88742401076833e-08	9.428367629891451e-07	5.86394309019587e-07	3.45726199176055e-07	0.0	1.4194363673676802e-07	1.17082491979504e-06	5.02040816092664e-07	1.6064417343166001e-06	2.5745794378845303e-07	0.0	4.3006610468780297e-07	5.46414430282698e-07	6.40408913826464e-07	1.47658645708415e-07	1.1252158784207e-06	4.22016043050791e-07	2.4581573437880896e-07	8.16709226961341e-07	5.077194815222939e-07	1.78930008095683e-07	0.0	3.00453301680901e-07	6.000201730608711e-07	0.0	7.395024028282621e-07	6.117778538489589e-07	4.72240811822902e-07	0.0	3.0934792013744896e-07	4.18938517648387e-08	8.05982799011276e-07	4.843871641353189e-07	8.617086749136719e-08	7.87229073339843e-07	8.217694102024409e-07
Lentimicrobium	1.19820384184899e-07	1.15196356953398e-06	2.34742273706285e-07	2.29456176863507e-07	2.07790776826788e-07	6.91162426655677e-07	1.4854624008434e-07	5.166243084011889e-07	4.8804476551205404e-08	0.0	9.20811291739855e-07	1.00310579346635e-06	2.19227818703785e-07	5.39341928633694e-07	0.0	3.82339383515029e-07	3.8250578091484793e-07	1.13315998499388e-06	2.0986602158542301e-07	2.20961719692124e-07	2.05217075527778e-06	2.22096252183648e-06	1.61392603356137e-06	1.1480929247556e-07	0.0	0.0	0.0	1.46524370103633e-06	6.31460842792665e-07	0.0	3.00593980063842e-07	4.60817489586932e-08	1.39541145534196e-07	0.0	1.41675260989804e-06	1.7386776424142599e-07	1.0789251698544001e-06	1.8604369973853401e-06	0.0	1.45459053080874e-07	1.30209736902907e-07
Leptotrichia	3.41559961368037e-07	1.49153065424301e-07	1.3844812969177598e-07	1.74704699399252e-07	4.5434100659122897e-07	8.67094295223538e-08	1.31119664333431e-07	6.493788823505379e-07	4.9250179533408095e-08	8.238867609900269e-08	1.00066946017067e-07	2.21362886399537e-07	2.3395542416598898e-07	3.5700465887412206e-07	8.514357196153559e-08	0.0	1.32462664007115e-07	5.92783087353757e-08	2.9817029416252496e-07	9.088815210816342e-07	1.00760486258706e-07	6.74901788904582e-08	6.507097478521321e-08	2.62462272794429e-07	4.68472923351707e-08	0.0	1.32528354799709e-07	3.00679014961373e-07	1.33184979675082e-07	5.17983876851386e-07	3.76495790546307e-07	4.6032770465633e-07	1.48761167711286e-07	8.27747482912325e-08	1.36133658239111e-07	9.30671578591955e-07	2.85454912955002e-07	4.58389057353838e-07	2.6745046196472395e-07	2.28303281987862e-07	7.639998673081559e-07
Levyella	3.19859188693633e-06	5.86885156043401e-07	9.5669025003079e-07	2.71222181240948e-06	6.969585833019361e-07	5.43292226594656e-07	2.065300194585e-06	2.40613020618883e-06	2.17204142195321e-06	1.9307244147180597e-06	1.8890478877463298e-06	1.35890541990441e-06	2.60403317673456e-07	2.54747363637747e-07	6.16127089005769e-07	3.5829669735469606e-07	1.0020575657528099e-06	2.95094621209899e-07	9.36224717473642e-07	5.90132011517188e-07	7.095255349430641e-07	1.14503557862714e-06	3.92227085647535e-07	8.149341411886249e-07	2.05284978868337e-06	2.5656428115863997e-06	1.05235364885026e-06	1.32534929972757e-06	7.04896939866835e-07	1.7045363012726601e-06	1.4247137727125799e-06	3.64662986880421e-06	1.821325855956e-06	2.6171070292143996e-06	9.90717776284819e-07	7.18630971453777e-07	4.1158049143741297e-07	8.062733894703221e-07	1.37340435755398e-06	3.67567690557496e-07	1.6276679126128099e-06
Libanicoccus	4.8107609343212895e-06	9.518510550687149e-07	2.20310623282501e-06	1.2583301942225701e-06	3.6180379350725602e-06	1.3619661642843902e-06	1.38232245242982e-06	1.50006409193022e-06	3.18587165882599e-06	4.35331958367178e-06	8.538838967717541e-07	1.98338263972874e-06	1.22965635289783e-06	1.05564309191083e-06	8.329681308819959e-07	8.17447720371626e-06	1.19909741499129e-06	1.75114468724646e-06	3.71186054065373e-06	2.5219584775917302e-06	5.96634943506973e-07	1.37013276768022e-06	2.27451451185648e-07	1.0054379502176902e-06	5.33317606468828e-06	1.39884821673785e-06	5.66440975132325e-06	2.0418727858956697e-06	7.15953989714473e-06	1.42324745074723e-06	5.49138561727042e-07	5.65578909466265e-07	3.69052575759522e-06	6.13745362361586e-06	1.67095753250797e-06	1.88311144653137e-06	8.634882159048491e-07	8.010471249450391e-07	9.081082665720709e-07	2.5154863452083597e-06	3.02544669791238e-06
Listeria	9.11739817341201e-06	1.46096863755373e-06	1.41368837546984e-06	5.27982735121542e-07	2.91554580542532e-07	1.04130276816696e-06	3.87793916742149e-06	1.38205973881847e-06	1.79750518592477e-06	3.42229418219308e-06	5.20628938480991e-07	1.96412556459837e-06	9.90154744017231e-07	1.9440823335053398e-06	0.0	1.90314923782817e-06	1.40104353286808e-07	0.0	1.6273217478797e-06	6.26068827104772e-07	4.2091872878719704e-07	6.00476799201362e-07	0.0	1.6858915226010901e-06	2.94919375156446e-06	8.26174127138133e-06	4.2331455610080804e-06	1.08062805357887e-06	4.79455317516515e-07	4.88294404535664e-07	7.74927220306377e-07	2.0782264738213e-07	1.37476832834813e-06	2.12085539282081e-07	3.41229761770402e-07	0.0	0.0	9.018035456572669e-08	1.01224369837696e-06	1.13400643355813e-07	6.23017897511697e-07
Lutispora	9.50764939448571e-07	8.239811822236451e-07	2.08261946387227e-07	1.6448378879647e-06	4.6338880418223895e-07	3.57775123528549e-07	6.21712164025098e-06	1.23815525521526e-06	1.41349987419509e-07	6.03377609557378e-07	7.699937152628199e-07	7.09623243689117e-08	2.45647181979381e-07	3.17201556162885e-05	0.0	0.0	6.20263088245597e-07	1.9741871656632303e-07	1.12523991681366e-06	1.05606153236597e-06	5.43314786936912e-07	7.20992642780993e-08	6.4580940812573e-06	0.0	5.974634315586739e-07	2.36680578232082e-06	9.147120038221649e-07	3.92127716793541e-07	6.763350879722481e-08	3.06783661946755e-06	4.89586853719221e-07	1.46736531535186e-06	4.80398223712467e-07	9.78951620548804e-07	3.18782591232351e-07	3.08112048399858e-07	7.48794933555804e-07	9.52221089398344e-07	5.54455142289818e-06	1.61636872070565e-07	1.1894833797018699e-06
Lysinibacillus	0.0	3.90545526571524e-07	0.0	0.0	0.0	6.89111781993443e-08	3.21402242317048e-07	1.1950754221409099e-07	1.58614548791417e-07	0.0	0.0	1.83667192484242e-07	0.0	0.0	0.0	0.0	0.0	7.63644094885135e-07	0.0	0.0	0.0	0.0	2.8716848609158603e-07	1.44929869770774e-07	0.0	0.0	0.0	0.0	0.0	1.8582955006272602e-07	0.0	0.0	6.193668389500291e-08	4.28069938392654e-08	0.0	7.717288482996611e-08	2.9103515485474103e-08	2.44474163922047e-07	0.0	0.0	0.0
Macellibacteroides	1.81371951403169e-07	0.0	0.0	0.0	0.0	2.5672791878187103e-07	0.0	0.0	0.0	0.0	7.0890800310886e-08	2.56630871690311e-07	0.0	1.54865034671423e-07	0.0	0.0	0.0	8.89174631030636e-08	0.0	0.0	1.75295640477476e-07	1.0123526833568699e-07	1.9699569078811102e-07	0.0	0.0	0.0	0.0	1.5077703251629402e-07	1.63061610250843e-07	0.0	9.41239476365767e-08	0.0	0.0	0.0	0.0	0.0	7.554953677393629e-08	0.0	0.0	1.68989194020427e-07	0.0
Macrococcus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3588781642302999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5982711620740599e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5283077844221498e-07	2.10699359286774e-07	0.0	0.0	0.0	0.0	4.40926257033749e-07	0.0	0.0
Mageeibacillus	5.073638084519801e-07	4.5337193266938103e-07	4.44221497064511e-07	4.07431869599542e-06	5.22150527441221e-07	5.4967896062886e-06	3.5405798409938203e-07	7.50860509380989e-07	9.37375048161067e-07	6.91094966324322e-07	9.695692662206302e-07	1.8712644117102002e-07	1.61085555878303e-07	2.3243757578886299e-07	2.6591327520718897e-06	2.9473385053241895e-07	2.07131432891386e-07	2.4008468268203097e-06	4.02555795268895e-07	3.4389201980539303e-07	5.45761698094868e-07	6.352464256080209e-07	2.8689024619068304e-07	6.24122194274109e-07	9.7857569404263e-08	2.10687504815292e-06	4.07549677736081e-07	4.46158049145768e-07	2.2630646362788602e-07	4.1630344798472e-07	6.116829531593661e-07	5.43168970360696e-07	3.58165718703871e-07	3.95457558391411e-07	2.7307852146746805e-07	2.27631108367907e-07	2.08680364151227e-07	1.43546852622265e-07	2.37938821787529e-06	1.6846308696485399e-06	4.4110027734609205e-07
Magnetospira	0.0	0.0	0.0	0.0	6.60143341144187e-08	0.0	0.0	6.41424661601051e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.33443480963124e-08	0.0	7.51542082139826e-08	0.0	1.67009595220456e-07	8.12468103250402e-08	7.778721823855111e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.714492408883799e-08
Magnetospirillum	0.0	0.0	4.71061319317142e-07	0.0	0.0	0.0	0.0	0.0	1.31534016070932e-07	0.0	0.0	1.52309379133274e-07	1.56249999927214e-07	2.7573530563448503e-07	0.0	0.0	0.0	3.16632917391397e-07	0.0	3.24446215948169e-07	0.0	1.8024816069524802e-07	0.0	1.67906556441751e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.42179054714017e-07	2.87023657074404e-07	0.0	2.10841153614232e-07	0.0	0.0	4.2484839462063e-07	0.0	6.306182118323261e-07	2.8986955033474e-07
Magnetovibrio	1.0343869103462e-07	2.3188640640184197e-07	0.0	0.0	0.0	0.0	1.70744941230932e-07	8.869700398702028e-08	1.68527958090881e-07	2.45235043700938e-07	2.4257945731381304e-07	0.0	1.00097656203371e-07	0.0	0.0	0.0	0.0	1.11563629487125e-06	0.0	1.0392417854589801e-07	0.0	2.30942955890787e-07	4.38161509120119e-06	0.0	0.0	0.0	0.0	0.0	0.0	2.9616584541247e-07	1.2883215332756399e-06	9.108345692616689e-08	9.1937265156645e-08	0.0	1.35070114034118e-07	5.727675045974049e-07	2.58521071148313e-07	0.0	0.0	1.34663263985028e-07	0.0
Mahella	0.0	3.97874799188148e-08	3.6371966274958196e-08	6.10802251966554e-08	0.0	4.2122650481100603e-07	0.0	1.4485219007797e-07	0.0	1.46281986049911e-07	4.04512895162289e-08	7.05614072820817e-08	0.0	6.387089000572809e-08	8.68656254462394e-08	0.0	0.0	1.062804829653e-07	6.95293104405101e-08	3.75771041069913e-08	1.37228758765209e-07	0.0	0.0	3.69124333196342e-08	8.67377903997946e-08	0.0	3.57356767246638e-08	2.9508641752518703e-08	3.19128620598165e-08	1.35511092807136e-07	0.0	2.18795649881624e-07	0.0	0.0	9.767782257834491e-08	0.0	0.0	3.28037366844554e-08	0.0	4.7082380771470096e-07	3.3572462044418996e-08
Mailhella	0.000262732956428912	0.00020172715105358402	0.00022116272338035698	0.00013301512790204098	5.728115652074829e-05	6.38882273820451e-05	0.00011797354467903701	0.000181487975011161	0.000184335954701211	2.8493395189791603e-05	1.72598789355835e-05	0.000371094458034793	0.000369574472218486	0.000169036913510061	6.7441005526696e-05	7.42758413165582e-05	3.90817772636492e-05	6.12105711573801e-05	5.85407140164166e-05	5.81422338466271e-05	6.21823189885675e-05	6.06921683251991e-05	5.18745068289843e-05	0.000212202814215662	7.63800264329073e-05	2.32827904463023e-05	4.92568264515623e-05	3.7662614197167795e-05	0.000104309625962605	9.6337036586028e-05	5.11682269597876e-05	0.000382530281219794	0.00013191660459102	2.35057690696858e-05	0.000270143518569365	3.20196593819006e-05	5.8622818009513596e-05	0.000159539846209045	5.88277586962318e-05	0.000124642729668928	7.57413401734866e-05
Maledivibacter	8.54203384027828e-08	2.0902436633405498e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.59582502964502e-07	0.0	4.9525259766499505e-08	0.0	1.7333363307000402e-07	0.0	0.0	6.874581012562961e-08	0.0	0.0	1.8804899035948802e-07	5.07661883434263e-08	0.0	0.0	2.64323726504143e-07	0.0	0.0	7.521730636483459e-08	1.30657130617216e-07	0.0	0.0	0.0	3.6739858753440704e-07	7.49195018470789e-08	2.39093815433794e-07	2.2241158438817502e-07	3.0670068551546604e-07
Mannheimia	0.0	7.93621925653365e-08	6.28081759089522e-08	1.13440703728869e-07	5.699774213781519e-08	7.00167051223285e-08	0.0	6.74552933968093e-08	0.0	0.0	1.71759908693083e-07	6.67880699942698e-08	5.748725280247071e-07	1.92917977895635e-07	5.782477881879691e-08	0.0	1.08881932779981e-07	0.0	0.0	7.11352665982616e-08	4.986187567312079e-07	0.0	2.87093714585364e-07	7.36274739477195e-08	0.0	1.1161013052260301e-07	0.0	0.0	6.36550671032704e-08	1.48061065944593e-07	0.0	4.02630125956467e-07	6.29303205350297e-08	8.675855970631861e-08	0.0	0.0	1.1279121139026801e-07	5.6646452616084e-08	0.0	9.217592401114221e-08	5.79739100669479e-08
Marinilabilia	1.32401524524313e-07	4.4522190029153796e-07	0.0	0.0	0.0	1.30931238578754e-07	0.0	0.0	0.0	0.0	1.03500568453894e-07	0.0	1.28124999940315e-07	0.0	4.3252934556460106e-07	0.0	1.0647930849797401e-07	0.0	0.0	2.6604589707749803e-07	0.0	1.47803491770104e-07	0.0	2.75366752564471e-07	0.0	0.0	0.0	0.0	0.0	0.0	2.74841927098804e-07	0.0	0.0	1.62238506650816e-07	0.0	0.0	0.0	0.0	1.69756608957993e-07	0.0	0.0
Marinilactibacillus	4.2572837467624905e-08	7.81091053143049e-08	0.0	0.0	0.0	0.0	1.22864948060123e-06	0.0	1.58614548791417e-07	6.154918743866671e-07	5.4473983396786105e-08	9.15674119051874e-07	2.48138348473273e-06	1.63842717840781e-07	2.89368224145332e-06	0.0	0.0	0.0	1.7835779634739602e-07	0.0	3.6841857164974e-07	0.0	0.0	2.0247555335622898e-07	0.0	0.0	0.0	3.2372715804969e-07	5.12683809490455e-07	0.0	4.01250469016796e-07	1.85863054133396e-06	0.0	0.0	6.926852676034241e-06	0.0	1.55355385478799e-07	0.0	0.0	9.888403205524759e-07	0.0
